Date,Price,Open,High,Low,Vol.,Change %
06/14/2002,116.5,116.5,116.5,116.5,,1.79%
06/13/2002,114.45,114.45,114.45,114.45,,0.00%
06/12/2002,114.45,114.45,114.45,114.45,,-2.47%
06/11/2002,117.35,117.35,117.35,117.35,,2.53%
06/10/2002,114.45,114.45,114.45,114.45,,0.00%
06/07/2002,114.45,114.45,114.45,114.45,,0.00%
06/06/2002,114.45,114.45,114.45,114.45,,-1.42%
06/05/2002,116.1,116.1,116.1,116.1,,-0.47%
06/04/2002,116.65,116.65,116.65,116.65,,1.92%
06/03/2002,114.45,114.45,114.45,114.45,,0.00%
05/31/2002,114.45,114.45,114.45,114.45,,0.00%
05/30/2002,114.45,114.45,114.45,114.45,,-1.17%
05/29/2002,115.8,115.8,115.8,115.8,,1.18%
05/28/2002,114.45,114.45,114.45,114.45,,0.00%
05/27/2002,114.45,114.45,114.45,114.45,,-0.56%
05/24/2002,115.1,115.1,115.1,115.1,,0.57%
05/23/2002,114.45,114.45,114.45,114.45,,0.00%
05/22/2002,114.45,114.45,114.45,114.45,,0.00%
05/21/2002,114.45,114.45,114.45,114.45,,-1.97%
05/20/2002,116.75,116.75,116.75,116.75,,-0.26%
05/17/2002,117.05,117.05,117.05,117.05,,2.27%
05/16/2002,114.45,114.45,114.45,114.45,,0.00%
05/15/2002,114.45,114.45,114.45,114.45,,0.00%
05/14/2002,114.45,114.45,114.45,114.45,,0.00%
05/13/2002,114.45,114.45,114.45,114.45,,0.00%
05/10/2002,114.45,114.45,114.45,114.45,,0.00%
05/09/2002,114.45,114.45,114.45,114.45,,0.00%
05/08/2002,114.45,114.45,114.45,114.45,,0.00%
05/07/2002,114.45,114.45,114.45,114.45,,0.00%
05/06/2002,114.45,114.45,114.45,114.45,,0.00%
05/03/2002,114.45,114.45,114.45,114.45,,0.00%
05/02/2002,114.45,114.45,114.45,114.45,,0.00%
05/01/2002,114.45,114.45,114.45,114.45,,0.00%
04/30/2002,114.45,114.45,114.45,114.45,,0.00%
04/29/2002,114.45,114.45,114.45,114.45,,0.00%
04/26/2002,114.45,114.45,114.45,114.45,,0.00%
04/25/2002,114.45,114.45,114.45,114.45,,0.00%
04/24/2002,114.45,114.45,114.45,114.45,,0.00%
04/23/2002,114.45,114.45,114.45,114.45,,-1.63%
04/22/2002,116.35,116.35,116.35,116.35,,1.66%
04/19/2002,114.45,114.45,114.45,114.45,,0.00%
04/18/2002,114.45,114.45,114.45,114.45,,-1.68%
04/17/2002,116.4,116.4,116.4,116.4,,1.70%
04/16/2002,114.45,114.45,114.45,114.45,,0.00%
04/15/2002,114.45,114.45,114.45,114.45,,0.00%
04/12/2002,114.45,114.45,114.45,114.45,,0.00%
04/11/2002,114.45,114.45,114.45,114.45,,0.00%
04/10/2002,114.45,114.45,114.45,114.45,,0.00%
04/09/2002,114.45,114.45,114.45,114.45,,0.00%
04/08/2002,114.45,114.45,114.45,114.45,,-1.55%
04/05/2002,116.25,116.25,116.25,116.25,,1.57%
04/04/2002,114.45,114.45,114.45,114.45,,-2.43%
04/03/2002,117.3,117.3,117.3,117.3,,2.49%
04/02/2002,114.45,114.45,114.45,114.45,,-1.59%
04/01/2002,116.3,116.3,116.3,116.3,,0.00%
03/29/2002,116.3,116.3,116.3,116.3,,-0.81%
03/28/2002,117.25,117.25,117.25,117.25,,0.64%
03/27/2002,116.5,116.5,116.5,116.5,,-0.43%
03/26/2002,117,117,117,117,,2.23%
03/25/2002,114.45,114.45,114.45,114.45,,0.00%
03/22/2002,114.45,114.45,114.45,114.45,,-1.80%
03/21/2002,116.55,116.55,116.55,116.55,,-1.65%
03/20/2002,118.5,118.5,118.5,118.5,,1.20%
03/19/2002,117.1,117.1,117.1,117.1,,-0.09%
03/18/2002,117.2,117.2,117.2,117.2,,-0.04%
03/15/2002,117.25,117.25,117.25,117.25,,-0.17%
03/14/2002,117.45,117.45,117.45,117.45,,0.17%
03/13/2002,117.25,117.25,117.25,117.25,,0.26%
03/12/2002,116.95,116.95,116.95,116.95,,-0.68%
03/11/2002,117.75,117.75,117.75,117.75,,-0.08%
03/08/2002,117.85,117.85,117.85,117.85,,0.00%
03/07/2002,117.85,117.85,117.85,117.85,,-0.25%
03/06/2002,118.15,118.15,118.15,118.15,,0.13%
03/05/2002,118,118,118,118,,0.00%
03/04/2002,118,118,118,118,,-0.55%
03/01/2002,118.65,118.65,118.65,118.65,,0.72%
02/28/2002,117.8,117.8,117.8,117.8,,-1.42%
02/27/2002,119.5,119.5,119.5,119.5,,0.70%
02/26/2002,118.675,118.675,118.675,118.675,,-0.86%
02/25/2002,119.7,119.7,119.7,119.7,,0.25%
02/22/2002,119.4,119.4,119.4,119.4,,-0.21%
02/21/2002,119.65,119.65,119.65,119.65,,-0.29%
02/20/2002,120,120,120,120,,0.84%
02/19/2002,119,119,119,119,,0.42%
02/18/2002,118.5,118.5,118.5,118.5,,-1.29%
02/15/2002,120.05,120.05,120.05,120.05,,-0.29%
02/14/2002,120.4,120.4,120.4,120.4,,2.47%
02/13/2002,117.5,117.5,117.5,117.5,,0.64%
02/12/2002,116.75,116.75,116.75,116.75,,1.08%
02/11/2002,115.5,115.5,115.5,115.5,,-0.13%
02/08/2002,115.65,115.65,115.65,115.65,,0.09%
02/07/2002,115.55,115.55,115.55,115.55,,0.74%
02/06/2002,114.7,114.7,114.7,114.7,,-0.22%
02/05/2002,114.95,114.95,114.95,114.95,,0.59%
02/04/2002,114.275,114.275,114.275,114.275,,-0.20%
02/01/2002,114.5,114.5,114.5,114.5,,0.00%
01/31/2002,114.5,114.5,114.5,114.5,,-0.87%
01/30/2002,115.5,115.5,115.5,115.5,,0.87%
01/29/2002,114.5,114.5,114.5,114.5,,0.04%
01/28/2002,114.45,114.45,114.45,114.45,,0.39%
01/25/2002,114,114,114,114,,0.00%
01/24/2002,114,114,114,114,,0.00%
01/23/2002,114,114,114,114,,0.00%
01/22/2002,114,114,114,114,,-0.44%
01/21/2002,114.5,114.5,114.5,114.5,,0.00%
01/18/2002,114.5,114.5,114.5,114.5,,0.00%
01/17/2002,114.5,114.5,114.5,114.5,,0.00%
01/16/2002,114.5,114.5,114.5,114.5,,0.00%
01/15/2002,114.5,114.5,114.5,114.5,,-0.30%
01/14/2002,114.85,114.85,114.85,114.85,,0.17%
01/11/2002,114.65,114.65,114.65,114.65,,-0.95%
01/10/2002,115.75,115.75,115.75,115.75,,0.61%
01/09/2002,115.05,115.05,115.05,115.05,,0.00%
01/08/2002,115.05,115.05,115.05,115.05,,-0.04%
01/07/2002,115.1,115.1,115.1,115.1,,-1.62%
01/04/2002,117,117,117,117,,1.65%
01/03/2002,115.1,115.1,115.1,115.1,,0.00%
01/02/2002,115.1,115.1,115.1,115.1,,-4.08%
12/31/2001,120,120,120,120,,0.84%
12/28/2001,119,119,119,119,,0.85%
12/27/2001,118,118,118,118,,-1.26%
12/26/2001,119.5,119.5,119.5,119.5,,0.00%
12/25/2001,119.5,119.5,119.5,119.5,,0.00%
12/24/2001,119.5,119.5,119.5,119.5,,-0.42%
12/21/2001,120,120,120,120,,-0.08%
12/20/2001,120.1,120.1,120.1,120.1,,0.08%
12/19/2001,120,120,120,120,,0.42%
12/18/2001,119.5,119.5,119.5,119.5,,0.00%
12/17/2001,119.5,119.5,119.5,119.5,,0.00%
12/14/2001,119.5,119.5,119.5,119.5,,0.00%
12/13/2001,119.5,119.5,119.5,119.5,,-1.24%
12/12/2001,121,121,121,121,,1.26%
12/11/2001,119.5,119.5,119.5,119.5,,-0.42%
12/10/2001,120,120,120,120,,0.00%
12/07/2001,120,120,120,120,,0.25%
12/06/2001,119.7,119.7,119.7,119.7,,-0.50%
12/05/2001,120.3,120.3,120.3,120.3,,0.00%
12/04/2001,120.3,120.3,120.3,120.3,,0.00%
12/03/2001,120.3,120.3,120.3,120.3,,-0.17%
11/30/2001,120.5,120.5,120.5,120.5,,0.00%
11/29/2001,120.5,120.5,120.5,120.5,,0.00%
11/28/2001,120.5,120.5,120.5,120.5,,0.00%
11/27/2001,120.5,120.5,120.5,120.5,,0.84%
11/26/2001,119.5,119.5,119.5,119.5,,0.08%
11/23/2001,119.4,119.4,119.4,119.4,,0.00%
11/22/2001,119.4,119.4,119.4,119.4,,-0.08%
11/21/2001,119.5,119.5,119.5,119.5,,0.84%
11/20/2001,118.5,118.5,118.5,118.5,,0.00%
11/19/2001,118.5,118.5,118.5,118.5,,0.00%
11/16/2001,118.5,118.5,118.5,118.5,,0.21%
11/15/2001,118.25,118.25,118.25,118.25,,-0.21%
11/14/2001,118.5,118.5,118.5,118.5,,1.11%
11/13/2001,117.2,117.2,117.2,117.2,,0.86%
11/12/2001,116.2,116.2,116.2,116.2,,1.31%
11/09/2001,114.7,114.7,114.7,114.7,,0.39%
11/08/2001,114.25,114.25,114.25,114.25,,-0.22%
11/07/2001,114.5,114.5,114.5,114.5,,0.00%
11/06/2001,114.5,114.5,114.5,114.5,,1.63%
11/05/2001,112.66,112.66,112.66,112.66,,0.93%
11/02/2001,111.625,111.625,111.625,111.625,,-0.92%
11/01/2001,112.66,112.66,112.66,112.66,,0.00%
10/31/2001,112.66,112.66,112.66,112.66,,0.00%
10/30/2001,112.66,112.66,112.66,112.66,,0.00%
10/29/2001,112.66,112.66,112.66,112.66,,1.04%
10/26/2001,111.5,111.5,111.5,111.5,,-1.03%
10/25/2001,112.66,112.66,112.66,112.66,,0.00%
10/24/2001,112.66,112.66,112.66,112.66,,0.00%
10/23/2001,112.66,112.66,112.66,112.66,,0.70%
10/22/2001,111.875,111.875,111.875,111.875,,-0.70%
10/19/2001,112.66,112.66,112.66,112.66,,0.00%
10/18/2001,112.66,112.66,112.66,112.66,,0.00%
10/17/2001,112.66,112.66,112.66,112.66,,0.00%
10/16/2001,112.66,112.66,112.66,112.66,,0.54%
10/15/2001,112.05,112.05,112.05,112.05,,-0.54%
10/12/2001,112.66,112.66,112.66,112.66,,0.00%
10/11/2001,112.66,112.66,112.66,112.66,,1.00%
10/10/2001,111.55,111.55,111.55,111.55,,0.04%
10/09/2001,111.5,111.5,111.5,111.5,,-1.03%
10/08/2001,112.66,112.66,112.66,112.66,,1.04%
10/05/2001,111.5,111.5,111.5,111.5,,-1.03%
10/04/2001,112.66,112.66,112.66,112.66,,0.00%
10/03/2001,112.66,112.66,112.66,112.66,,0.00%
10/02/2001,112.66,112.66,112.66,112.66,,0.00%
10/01/2001,112.66,112.66,112.66,112.66,,0.00%
09/28/2001,112.66,112.66,112.66,112.66,,0.00%
09/27/2001,112.66,112.66,112.66,112.66,,0.00%
09/26/2001,112.66,112.66,112.66,112.66,,0.00%
09/25/2001,112.66,112.66,112.66,112.66,,0.00%
09/24/2001,112.66,112.66,112.66,112.66,,0.00%
09/21/2001,112.66,112.66,112.66,112.66,,0.00%
09/20/2001,112.66,112.66,112.66,112.66,,0.00%
09/19/2001,112.66,112.66,112.66,112.66,,0.00%
09/18/2001,112.66,112.66,112.66,112.66,,0.00%
09/17/2001,112.66,112.66,112.66,112.66,,0.00%
09/14/2001,112.66,112.66,112.66,112.66,,0.00%
09/13/2001,112.66,112.66,112.66,112.66,,0.00%
09/12/2001,112.66,112.66,112.66,112.66,,0.00%
09/11/2001,112.66,112.66,112.66,112.66,,0.90%
09/10/2001,111.65,111.65,111.65,111.65,,-0.90%
09/07/2001,112.66,112.66,112.66,112.66,,0.57%
09/06/2001,112.025,112.025,112.025,112.025,,-0.56%
09/05/2001,112.66,112.66,112.66,112.66,,0.00%
09/04/2001,112.66,112.66,112.66,112.66,,0.00%
09/03/2001,112.66,112.66,112.66,112.66,,-0.09%
08/31/2001,112.76,112.76,112.76,112.76,,0.59%
08/30/2001,112.1,112.1,112.1,112.1,,-0.59%
08/29/2001,112.76,112.76,112.76,112.76,,0.00%
08/28/2001,112.76,112.76,112.76,112.76,,0.00%
08/27/2001,112.76,112.76,112.76,112.76,,0.00%
08/24/2001,112.76,112.76,112.76,112.76,,0.00%
08/23/2001,112.76,112.76,112.76,112.76,,0.00%
08/22/2001,112.76,112.76,112.76,112.76,,0.67%
08/21/2001,112.005,112.005,112.005,112.005,,-0.67%
08/20/2001,112.76,112.76,112.76,112.76,,1.13%
08/17/2001,111.5,111.5,111.5,111.5,,-1.06%
08/16/2001,112.7,112.7,112.7,112.7,,0.62%
08/15/2001,112,112,112,112,,-0.62%
08/14/2001,112.7,112.7,112.7,112.7,,0.00%
08/13/2001,112.7,112.7,112.7,112.7,,0.00%
08/10/2001,112.7,112.7,112.7,112.7,,0.00%
08/09/2001,112.7,112.7,112.7,112.7,,0.00%
08/08/2001,112.7,112.7,112.7,112.7,,0.00%
08/07/2001,112.7,112.7,112.7,112.7,,0.44%
08/06/2001,112.21,112.21,112.21,112.21,,-0.43%
08/03/2001,112.7,112.7,112.7,112.7,,0.00%
08/02/2001,112.7,112.7,112.7,112.7,,0.00%
08/01/2001,112.7,112.7,112.7,112.7,,0.00%
07/31/2001,112.7,112.7,112.7,112.7,,0.00%
07/30/2001,112.7,112.7,112.7,112.7,,0.00%
07/27/2001,112.7,112.7,112.7,112.7,,0.00%
07/26/2001,112.7,112.7,112.7,112.7,,0.54%
07/25/2001,112.1,112.1,112.1,112.1,,0.00%
07/24/2001,112.1,112.1,112.1,112.1,,-0.03%
07/23/2001,112.13,112.13,112.13,112.13,,0.00%
07/20/2001,112.13,112.13,112.13,112.13,,-0.64%
07/19/2001,112.85,112.85,112.85,112.85,,-0.04%
07/18/2001,112.9,112.9,112.9,112.9,,0.00%
07/17/2001,112.9,112.9,112.9,112.9,,0.00%
07/16/2001,112.9,112.9,112.9,112.9,,0.00%
07/13/2001,112.9,112.9,112.9,112.9,,0.00%
07/12/2001,112.9,112.9,112.9,112.9,,0.00%
07/11/2001,112.9,112.9,112.9,112.9,,0.00%
07/10/2001,112.9,112.9,112.9,112.9,,-0.18%
07/09/2001,113.1,113.1,113.1,113.1,,0.09%
07/06/2001,113,113,113,113,,0.09%
07/05/2001,112.9,112.9,112.9,112.9,,0.56%
07/04/2001,112.275,112.275,112.275,112.275,,0.00%
07/03/2001,112.275,112.275,112.275,112.275,,-0.64%
07/02/2001,113,113,113,113,,0.40%
06/29/2001,112.55,112.55,112.55,112.55,,0.18%
06/28/2001,112.35,112.35,112.35,112.35,,-0.35%
06/27/2001,112.75,112.75,112.75,112.75,,0.00%
06/26/2001,112.75,112.75,112.75,112.75,,0.00%
06/25/2001,112.75,112.75,112.75,112.75,,0.00%
06/22/2001,112.75,112.75,112.75,112.75,,0.00%
06/21/2001,112.75,112.75,112.75,112.75,,0.00%
06/20/2001,112.75,112.75,112.75,112.75,,0.09%
06/19/2001,112.65,112.65,112.65,112.65,,-0.09%
06/18/2001,112.75,112.75,112.75,112.75,,0.13%
06/15/2001,112.6,112.6,112.6,112.6,,0.09%
06/14/2001,112.5,112.5,112.5,112.5,,-0.09%
06/13/2001,112.6,112.6,112.6,112.6,,-0.31%
06/12/2001,112.95,112.95,112.95,112.95,,0.27%
06/11/2001,112.65,112.65,112.65,112.65,,-0.40%
06/08/2001,113.1,113.1,113.1,113.1,,0.00%
06/07/2001,113.1,113.1,113.1,113.1,,-0.13%
06/06/2001,113.25,113.25,113.25,113.25,,0.18%
06/05/2001,113.05,113.05,113.05,113.05,,-0.48%
06/04/2001,113.6,113.6,113.6,113.6,,0.89%
06/01/2001,112.6,112.6,112.6,112.6,,-0.40%
05/31/2001,113.05,113.05,113.05,113.05,,-1.27%
05/30/2001,114.5,114.5,114.5,114.5,,0.44%
05/29/2001,114,114,114,114,,-0.87%
05/28/2001,115,115,115,115,,0.26%
05/25/2001,114.7,114.7,114.7,114.7,,1.15%
05/24/2001,113.4,113.4,113.4,113.4,,-0.53%
05/23/2001,114,114,114,114,,-1.21%
05/22/2001,115.4,115.4,115.4,115.4,,-0.52%
05/21/2001,116,116,116,116,,3.34%
05/18/2001,112.25,112.25,112.25,112.25,,-1.45%
05/17/2001,113.9,113.9,113.9,113.9,,0.00%
05/16/2001,113.9,113.9,113.9,113.9,,0.00%
05/15/2001,113.9,113.9,113.9,113.9,,0.00%
05/14/2001,113.9,113.9,113.9,113.9,,0.00%
05/11/2001,113.9,113.9,113.9,113.9,,-0.26%
05/10/2001,114.2,114.2,114.2,114.2,,0.00%
05/09/2001,114.2,114.2,114.2,114.2,,-1.89%
05/08/2001,116.4,116.4,116.4,116.4,,-0.49%
05/07/2001,116.975,116.975,116.975,116.975,,-2.52%
05/04/2001,120,120,120,120,,0.00%
05/03/2001,120,120,120,120,,0.42%
05/02/2001,119.5,119.5,119.5,119.5,,4.18%
05/01/2001,114.7,114.7,114.7,114.7,,0.00%
04/30/2001,114.7,114.7,114.7,114.7,,0.00%
04/27/2001,114.7,114.7,114.7,114.7,,0.00%
04/26/2001,114.7,114.7,114.7,114.7,,0.00%
04/25/2001,114.7,114.7,114.7,114.7,,0.00%
04/24/2001,114.7,114.7,114.7,114.7,,-0.86%
04/23/2001,115.7,115.7,115.7,115.7,,-9.61%
04/20/2001,128,128,128,128,,0.23%
04/19/2001,127.7,127.7,127.7,127.7,,10.56%
04/18/2001,115.5,115.5,115.5,115.5,,-14.29%
04/17/2001,134.75,134.75,134.75,134.75,,0.00%
04/16/2001,134.75,134.75,134.75,134.75,,0.00%
04/13/2001,134.75,134.75,134.75,134.75,,15.17%
04/12/2001,117,117,117,117,,0.69%
04/11/2001,116.2,116.2,116.2,116.2,,1.93%
04/10/2001,114,114,114,114,,-10.31%
04/09/2001,127.1,127.1,127.1,127.1,,1.68%
04/06/2001,125,125,125,125,,0.40%
04/05/2001,124.5,124.5,124.5,124.5,,-0.20%
04/04/2001,124.75,124.75,124.75,124.75,,0.00%
04/03/2001,124.75,124.75,124.75,124.75,,0.00%
04/02/2001,124.75,124.75,124.75,124.75,,1.84%
03/30/2001,122.5,122.5,122.5,122.5,,0.82%
03/29/2001,121.5,121.5,121.5,121.5,,-1.02%
03/28/2001,122.75,122.75,122.75,122.75,,0.00%
03/27/2001,122.75,122.75,122.75,122.75,,2.08%
03/26/2001,120.25,120.25,120.25,120.25,,-2.00%
03/23/2001,122.7,122.7,122.7,122.7,,0.37%
03/22/2001,122.25,122.25,122.25,122.25,,-0.37%
03/21/2001,122.7,122.7,122.7,122.7,,0.33%
03/20/2001,122.3,122.3,122.3,122.3,,1.92%
03/19/2001,120,120,120,120,,0.00%
03/16/2001,120,120,120,120,,0.00%
03/15/2001,120,120,120,120,,0.84%
03/14/2001,119,119,119,119,,0.42%
03/13/2001,118.5,118.5,118.5,118.5,,0.00%
03/12/2001,118.5,118.5,118.5,118.5,,0.85%
03/09/2001,117.5,117.5,117.5,117.5,,0.43%
03/08/2001,117,117,117,117,,0.86%
03/07/2001,116,116,116,116,,0.00%
03/06/2001,116,116,116,116,,0.00%
03/05/2001,116,116,116,116,,0.00%
03/02/2001,116,116,116,116,,-0.43%
03/01/2001,116.5,116.5,116.5,116.5,,0.87%
02/28/2001,115.5,115.5,115.5,115.5,,0.00%
02/27/2001,115.5,115.5,115.5,115.5,,-0.82%
02/26/2001,116.45,116.45,116.45,116.45,,0.82%
02/23/2001,115.5,115.5,115.5,115.5,,0.00%
02/22/2001,115.5,115.5,115.5,115.5,,-0.86%
02/21/2001,116.5,116.5,116.5,116.5,,0.00%
02/20/2001,116.5,116.5,116.5,116.5,,0.22%
02/19/2001,116.25,116.25,116.25,116.25,,-0.21%
02/16/2001,116.5,116.5,116.5,116.5,,0.87%
02/15/2001,115.5,115.5,115.5,115.5,,3.13%
02/14/2001,112,112,112,112,,0.00%
02/13/2001,112,112,112,112,,-0.44%
02/12/2001,112.5,112.5,112.5,112.5,,0.00%
02/09/2001,112.5,112.5,112.5,112.5,,0.00%
02/08/2001,112.5,112.5,112.5,112.5,,0.00%
02/07/2001,112.5,112.5,112.5,112.5,,0.00%
02/06/2001,112.5,112.5,112.5,112.5,,-0.44%
02/05/2001,113,113,113,113,,0.00%
02/02/2001,113,113,113,113,,0.00%
02/01/2001,113,113,113,113,,2.40%
01/31/2001,110.35,110.35,110.35,110.35,,-0.68%
01/30/2001,111.1,111.1,111.1,111.1,,0.05%
01/29/2001,111.05,111.05,111.05,111.05,,0.05%
01/26/2001,111,111,111,111,,0.05%
01/25/2001,110.95,110.95,110.95,110.95,,0.05%
01/24/2001,110.9,110.9,110.9,110.9,,-0.05%
01/23/2001,110.95,110.95,110.95,110.95,,-0.05%
01/22/2001,111,111,111,111,,0.14%
01/19/2001,110.85,110.85,110.85,110.85,,0.00%
01/18/2001,110.85,110.85,110.85,110.85,,-0.14%
01/17/2001,111,111,111,111,,0.05%
01/16/2001,110.95,110.95,110.95,110.95,,0.09%
01/15/2001,110.85,110.85,110.85,110.85,,0.14%
01/12/2001,110.7,110.7,110.7,110.7,,0.45%
01/11/2001,110.2,110.2,110.2,110.2,,-0.50%
01/10/2001,110.75,110.75,110.75,110.75,,0.34%
01/09/2001,110.38,110.38,110.38,110.38,,0.14%
01/08/2001,110.23,110.23,110.23,110.23,,0.00%
01/05/2001,110.23,110.23,110.23,110.23,,0.27%
01/04/2001,109.93,109.93,109.93,109.93,,-0.46%
01/03/2001,110.44,110.44,110.44,110.44,,0.05%
01/02/2001,110.38,110.38,110.38,110.38,,0.35%
12/29/2000,110,110,110,110,,-0.27%
12/28/2000,110.3,110.3,110.3,110.3,,-0.05%
12/27/2000,110.35,110.35,110.35,110.35,,0.00%
12/26/2000,110.35,110.35,110.35,110.35,,0.00%
12/25/2000,110.35,110.35,110.35,110.35,,0.00%
12/22/2000,110.35,110.35,110.35,110.35,,0.20%
12/21/2000,110.13,110.13,110.13,110.13,,-0.15%
12/20/2000,110.3,110.3,110.3,110.3,,0.27%
12/19/2000,110,110,110,110,,0.00%
12/18/2000,110,110,110,110,,2.33%
12/15/2000,107.5,107.5,107.5,107.5,,2.72%
12/14/2000,104.65,104.65,104.65,104.65,,0.14%
12/13/2000,104.5,104.5,104.5,104.5,,0.24%
12/12/2000,104.25,104.25,104.25,104.25,,-3.25%
12/11/2000,107.75,107.75,107.75,107.75,,-5.98%
12/08/2000,114.6,114.6,114.6,114.6,,-2.05%
12/07/2000,117,117,117,117,,0.09%
12/06/2000,116.9,116.9,116.9,116.9,,-1.06%
12/05/2000,118.15,118.15,118.15,118.15,,1.85%
12/04/2000,116,116,116,116,,0.00%
12/01/2000,116,116,116,116,,0.00%
11/30/2000,116,116,116,116,,-0.81%
11/29/2000,116.95,116.95,116.95,116.95,,-0.55%
11/28/2000,117.6,117.6,117.6,117.6,,0.26%
11/27/2000,117.3,117.3,117.3,117.3,,1.73%
11/24/2000,115.3,115.3,115.3,115.3,,1.45%
11/23/2000,113.65,113.65,113.65,113.65,,1.02%
11/22/2000,112.5,112.5,112.5,112.5,,0.00%
11/21/2000,112.5,112.5,112.5,112.5,,0.22%
11/20/2000,112.25,112.25,112.25,112.25,,-0.04%
11/17/2000,112.3,112.3,112.3,112.3,,0.72%
11/16/2000,111.5,111.5,111.5,111.5,,0.54%
11/15/2000,110.9,110.9,110.9,110.9,,0.00%
11/14/2000,110.9,110.9,110.9,110.9,,0.00%
11/13/2000,110.9,110.9,110.9,110.9,,0.18%
11/10/2000,110.7,110.7,110.7,110.7,,0.09%
11/09/2000,110.6,110.6,110.6,110.6,,-0.18%
11/08/2000,110.8,110.8,110.8,110.8,,0.27%
11/07/2000,110.5,110.5,110.5,110.5,,0.00%
11/06/2000,110.5,110.5,110.5,110.5,,0.00%
11/03/2000,110.5,110.5,110.5,110.5,,1.38%
11/02/2000,109,109,109,109,,0.00%
11/01/2000,109,109,109,109,,-0.55%
10/31/2000,109.6,109.6,109.6,109.6,,-0.09%
10/30/2000,109.7,109.7,109.7,109.7,,-0.72%
10/27/2000,110.5,110.5,110.5,110.5,,-1.93%
10/26/2000,112.675,112.675,112.675,112.675,,4.72%
10/25/2000,107.6,107.6,107.6,107.6,,0.00%
10/24/2000,107.6,107.6,107.6,107.6,,-0.19%
10/23/2000,107.8,107.8,107.8,107.8,,0.75%
10/20/2000,107,107,107,107,,-1.25%
10/19/2000,108.35,108.35,108.35,108.35,,0.00%
10/18/2000,108.35,108.35,108.35,108.35,,0.00%
10/17/2000,108.35,108.35,108.35,108.35,,0.00%
10/16/2000,108.35,108.35,108.35,108.35,,0.00%
10/13/2000,108.35,108.35,108.35,108.35,,0.00%
10/12/2000,108.35,108.35,108.35,108.35,,0.00%
10/11/2000,108.35,108.35,108.35,108.35,,0.00%
10/10/2000,108.35,108.35,108.35,108.35,,0.23%
10/09/2000,108.1,108.1,108.1,108.1,,-0.23%
10/06/2000,108.35,108.35,108.35,108.35,,0.00%
10/05/2000,108.35,108.35,108.35,108.35,,0.98%
10/04/2000,107.3,107.3,107.3,107.3,,0.00%
10/03/2000,107.3,107.3,107.3,107.3,,0.00%
10/02/2000,107.3,107.3,107.3,107.3,,-1.29%
09/29/2000,108.7,108.7,108.7,108.7,,0.00%
09/28/2000,108.7,108.7,108.7,108.7,,0.28%
09/27/2000,108.4,108.4,108.4,108.4,,0.28%
09/26/2000,108.1,108.1,108.1,108.1,,-0.14%
09/25/2000,108.25,108.25,108.25,108.25,,0.19%
09/22/2000,108.05,108.05,108.05,108.05,,0.09%
09/21/2000,107.95,107.95,107.95,107.95,,2.08%
09/20/2000,105.75,105.75,105.75,105.75,,-2.13%
09/19/2000,108.05,108.05,108.05,108.05,,1.98%
09/18/2000,105.95,105.95,105.95,105.95,,0.09%
09/15/2000,105.85,105.85,105.85,105.85,,0.81%
09/14/2000,105,105,105,105,,0.05%
09/13/2000,104.95,104.95,104.95,104.95,,0.43%
09/12/2000,104.5,104.5,104.5,104.5,,0.77%
09/11/2000,103.7,103.7,103.7,103.7,,-0.58%
09/08/2000,104.3,104.3,104.3,104.3,,0.14%
09/07/2000,104.15,104.15,104.15,104.15,,-0.41%
09/06/2000,104.575,104.575,104.575,104.575,,0.02%
09/05/2000,104.55,104.55,104.55,104.55,,0.82%
09/04/2000,103.7,103.7,103.7,103.7,,0.05%
09/01/2000,103.65,103.65,103.65,103.65,,0.29%
08/31/2000,103.35,103.35,103.35,103.35,,-0.19%
08/30/2000,103.55,103.55,103.55,103.55,,-0.29%
08/29/2000,103.85,103.85,103.85,103.85,,-0.08%
08/28/2000,103.935,103.935,103.935,103.935,,0.32%
08/25/2000,103.6,103.6,103.6,103.6,,0.34%
08/24/2000,103.25,103.25,103.25,103.25,,-0.15%
08/23/2000,103.4,103.4,103.4,103.4,,0.10%
08/22/2000,103.3,103.3,103.3,103.3,,-0.14%
08/21/2000,103.45,103.45,103.45,103.45,,-0.43%
08/18/2000,103.9,103.9,103.9,103.9,,-0.19%
08/17/2000,104.1,104.1,104.1,104.1,,-1.98%
08/16/2000,106.2,106.2,106.2,106.2,,0.19%
08/15/2000,106,106,106,106,,0.66%
08/14/2000,105.3,105.3,105.3,105.3,,0.53%
08/11/2000,104.75,104.75,104.75,104.75,,0.72%
08/10/2000,104,104,104,104,,-0.10%
08/09/2000,104.1,104.1,104.1,104.1,,0.82%
08/08/2000,103.25,103.25,103.25,103.25,,-0.15%
08/07/2000,103.4,103.4,103.4,103.4,,0.00%
08/04/2000,103.4,103.4,103.4,103.4,,0.19%
08/03/2000,103.2,103.2,103.2,103.2,,-0.43%
08/02/2000,103.65,103.65,103.65,103.65,,-1.38%
08/01/2000,105.1,105.1,105.1,105.1,,-0.19%
07/31/2000,105.3,105.3,105.3,105.3,,-0.66%
07/28/2000,106,106,106,106,,0.47%
07/27/2000,105.5,105.5,105.5,105.5,,1.05%
07/26/2000,104.4,104.4,104.4,104.4,,-0.52%
07/25/2000,104.95,104.95,104.95,104.95,,-1.46%
07/24/2000,106.5,106.5,106.5,106.5,,-0.23%
07/21/2000,106.75,106.75,106.75,106.75,,-0.51%
